ParcelNumber,SaleAmount,SaleDate,Bedrooms,YearBuilt,SquareFootageFinishedLiving,Grade
040156000,140000,2018,3,1991.0,2334.0,B
040156000,4750,1967,3,1991.0,2334.0,B
040161000,73000,1993,3,1992.0,1245.0,C -
040169000,35000,2003,3,2004.0,1292.0,C
040169000,145750,2004,3,2004.0,1292.0,C
040169000,600,2002,3,2004.0,1292.0,C
040169000,7000,2002,3,2004.0,1292.0,C
040178000,27000,1986,1,1953.0,360.0,D
040178000,63000,1999,1,1953.0,360.0,D
040181000,139500,2008,2,1952.0,729.0,C
040181000,172500,2017,2,1952.0,729.0,C
040181000,90000,2007,2,1952.0,729.0,C
040181000,12000,1977,2,1952.0,729.0,C
040191000,51000,1996,4,1967.0,1461.0,D
040191000,162000,2008,4,1967.0,1461.0,D
040194000,17000,2001,3,2001.0,1035.0,C
040194000,79000,2002,3,2001.0,1035.0,C
040196000,124000,2013,5,1963.0,1684.0,D
040198000,13500,1978,2,1962.0,839.0,D
040205000,23360,1988,3,2001.0,1346.0,C
040205000,100000,2002,3,2001.0,1346.0,C
040205000,45000,2000,3,2001.0,1346.0,C
040216000,6500,1981,3,2016.0,1800.0,C +
040216000,217126,2016,3,2016.0,1800.0,C +
040220000,221500,2018,2,1956.0,960.0,C -
040225000,219900,2006,3,2005.0,1248.0,C++
040225000,2000,1985,3,2005.0,1248.0,C++
040225000,5500,2000,3,2005.0,1248.0,C++
040225000,330000,2020,3,2005.0,1248.0,C++
040227000,286400,2001,3,2005.0,1482.0,C +
040227000,250000,2007,3,2005.0,1482.0,C +
040227000,5000,1986,3,2005.0,1482.0,C +
040227000,500000,2022,3,2005.0,1482.0,C +
040228000,55750,2000,4,2006.0,1664.0,B -
040228000,625000,2024,4,2006.0,1664.0,B -
040228000,345000,2006,4,2006.0,1664.0,B -
040229000,299000,2008,3,2005.0,1450.0,C +
040229000,30500,2002,3,2005.0,1450.0,C +
040229000,305000,2006,3,2005.0,1450.0,C +
040229000,4250,1967,3,2005.0,1450.0,C +
040229000,369000,2019,3,2005.0,1450.0,C +
040230000,2000,1968,2,1969.0,1012.0,D
040231000,300000,2006,3,2005.0,1522.0,B
040231000,286400,2001,3,2005.0,1522.0,B
040231000,21400,1982,3,2005.0,1522.0,B
040231000,365000,2017,3,2005.0,1522.0,B
040232000,299900,2005,3,2005.0,1498.0,B
040232000,286400,2001,3,2005.0,1498.0,B
040232000,286000,2013,3,2005.0,1498.0,B
040242100,25000,2003,3,2005.0,990.0,C
040242100,152000,2005,3,2005.0,990.0,C
040242100,6500,1998,3,2005.0,990.0,C
040242100,2300,1981,3,2005.0,990.0,C
040243000,77350,1994,3,1993.0,1248.0,C -
040243100,85000,2005,3,1993.0,1248.0,C -
040243100,75000,1994,3,1993.0,1248.0,C -
040265000,184000,2005,3,2004.0,1316.0,B -
040265000,252500,2008,3,2004.0,1316.0,B -
040265000,7300,1968,3,2004.0,1316.0,B -
040265000,286400,2001,3,2004.0,1316.0,B -
040265000,315000,2016,3,2004.0,1316.0,B -
040269000,225000,2005,3,2004.0,1257.0,B -
040269000,7300,1968,3,2004.0,1257.0,B -
040269000,185000,2009,3,2004.0,1257.0,B -
040269000,51000,2003,3,2004.0,1257.0,B -
040270000,286400,2001,3,2002.0,1350.0,B -
040270000,125000,2003,3,2002.0,1350.0,B -
040270000,7300,1968,3,2002.0,1350.0,B -
040270000,188500,2016,3,2002.0,1350.0,B -
040270000,335000,2017,3,2002.0,1350.0,B -
040271000,225000,2013,3,2002.0,1440.0,C +
040271000,7300,1968,3,2002.0,1440.0,C +
040271000,127950,2003,3,2002.0,1440.0,C +
040271000,180000,2010,3,2002.0,1440.0,C +
040271000,286400,2001,3,2002.0,1440.0,C +
040271100,197000,2004,3,2004.0,1120.0,B -
0402771A0,79000,1995,3,1994.0,1226.0,C
0402771B0,79000,1994,3,1994.0,1226.0,C
0402771C0,79000,1994,3,1993.0,1226.0,C
0402771D0,228000,2006,3,1994.0,1226.0,C
0402771D0,193500,2004,3,1994.0,1226.0,C
0402771D0,79000,1994,3,1994.0,1226.0,C
0402771D0,226000,2012,3,1994.0,1226.0,C
0402772B0,285000,2017,3,2007.0,1088.0,C++
0402772B0,222500,2009,3,2007.0,1088.0,C++
0402772C0,353800,2008,3,2007.0,1536.0,C++
0402772D0,339900,2008,4,2007.0,1408.0,C++
0402772D0,475000,2021,4,2007.0,1408.0,C++
0402772E0,333400,2009,4,2007.0,1408.0,C++
0402772F0,285000,2009,4,2007.0,1536.0,C++
0402772G0,222500,2009,3,2007.0,1088.0,C++
0402772G0,395000,2022,3,2007.0,1088.0,C++
0402772G0,282000,2017,3,2007.0,1088.0,C++
040280100,775000,2004,2,1970.0,729.0,C
040280100,38000,2001,2,1970.0,729.0,C
040280100,2400000,2007,2,1970.0,729.0,C
040280100,48950,1983,2,1970.0,729.0,C
040280101,145600,2012,2,1970.0,858.0,C
040280101,48950,1982,2,1970.0,858.0,C
040280101,81500,2004,2,1970.0,858.0,C
040280101,115000,2005,2,1970.0,858.0,C
040280110,136000,2007,2,1970.0,754.0,C
040280110,46800,1990,2,1970.0,754.0,C
040280110,48000,1986,2,1970.0,754.0,C
040280120,2400000,2007,1,1970.0,600.0,C
040280120,39500,1983,1,1970.0,600.0,C
040280120,62000,2002,1,1970.0,600.0,C
040280140,33000,1996,2,1970.0,779.0,C
040280140,78000,2004,2,1970.0,779.0,C
040280140,131100,2005,2,1970.0,779.0,C
040280140,140000,2009,2,1970.0,779.0,C
040280150,48950,1983,2,1970.0,779.0,C
040280150,57000,2003,2,1970.0,779.0,C
040280150,2400000,2007,2,1970.0,779.0,C
040280150,775000,2004,2,1970.0,779.0,C
040280160,775000,2004,2,1970.0,733.0,C
040280160,42000,1994,2,1970.0,733.0,C
040280160,45000,1987,2,1970.0,733.0,C
040280160,2400000,2007,2,1970.0,733.0,C
040280160,44500,2002,2,1970.0,733.0,C
040280170,42000,1997,2,1970.0,804.0,C
040280170,88500,2003,2,1970.0,804.0,C
040280170,62500,2002,2,1970.0,804.0,C
040280170,156500,2007,2,1970.0,804.0,C
040280170,156000,2015,2,1970.0,804.0,C
040280170,41000,1992,2,1970.0,804.0,C
040280180,39000,1996,3,1970.0,930.0,C
040280180,51900,1983,3,1970.0,930.0,C
040280190,47000,2002,2,1970.0,847.0,C
040280190,48950,1982,2,1970.0,847.0,C
040280190,775000,2004,2,1970.0,847.0,C
040280190,2400000,2007,2,1970.0,847.0,C
040280190,39500,1988,2,1970.0,847.0,C
040280200,50000,1983,2,1970.0,840.0,C
040280200,2400000,2007,2,1970.0,840.0,C
040280200,775000,2004,2,1970.0,840.0,C
040280200,44500,2002,2,1970.0,840.0,C
040280200,39000,1987,2,1970.0,840.0,C
040280201,140000,2007,2,1970.0,804.0,C
040280201,48950,1982,2,1970.0,804.0,C
040280210,44000,1989,2,1970.0,804.0,C
040280210,2400000,2007,2,1970.0,804.0,C
040280210,77000,2005,2,1970.0,804.0,C
040280210,48500,1992,2,1970.0,804.0,C
040280210,44000,2001,2,1970.0,804.0,C
040280220,88000,2004,3,1970.0,933.0,C
040280220,54000,1987,3,1970.0,933.0,C
040280220,153000,2010,3,1970.0,933.0,C
040280230,155000,2007,2,1970.0,756.0,C
040280230,53000,2002,2,1970.0,756.0,C
040280230,48950,1982,2,1970.0,756.0,C
040280230,178000,2017,2,1970.0,756.0,C
040280230,92000,2004,2,1970.0,756.0,C
040280240,2400000,2007,2,1970.0,804.0,C
040280240,48950,1982,2,1970.0,804.0,C
040280240,775000,2004,2,1970.0,804.0,C
040280240,38475,1993,2,1970.0,804.0,C
040280240,34000,1998,2,1970.0,804.0,C
040280240,49900,2002,2,1970.0,804.0,C
040280250,2400000,2007,1,1970.0,559.0,C
040280250,31500,2002,1,1970.0,559.0,C
040280250,30000,1996,1,1970.0,559.0,C
040280250,27000,1989,1,1970.0,559.0,C
040280250,775000,2004,1,1970.0,559.0,C
040280260,140000,1993,2,1970.0,746.0,C
040280260,2400000,2007,2,1970.0,746.0,C
040280260,140000,1993,2,1970.0,746.0,C
040280260,248000,2002,2,1970.0,746.0,C
040280270,48950,1983,2,1970.0,840.0,C
040280270,44000,1986,2,1970.0,840.0,C
040280280,48950,1983,2,1970.0,729.0,C
040280290,26000,1997,1,1970.0,626.0,C
040280290,2400000,2007,1,1970.0,626.0,C
040280290,775000,2004,1,1970.0,626.0,C
040280290,55000,2003,1,1970.0,626.0,C
040280290,38000,1989,1,1970.0,626.0,C
040280300,140000,1993,2,1970.0,746.0,C
040280300,248000,2002,2,1970.0,746.0,C
040280300,2400000,2007,2,1970.0,746.0,C
040280300,140000,1993,2,1970.0,746.0,C
040280301,140000,1993,2,1970.0,754.0,C
040280301,140000,1983,2,1970.0,754.0,C
040280301,2400000,2007,2,1970.0,754.0,C
040280301,248000,2002,2,1970.0,754.0,C
040280310,775000,2004,2,1970.0,858.0,C
040280310,49000,2002,2,1970.0,858.0,C
040280310,48950,1982,2,1970.0,858.0,C
040280310,2400000,2007,2,1970.0,858.0,C
040280320,195000,2020,2,1970.0,809.0,C
040280320,44000,1999,2,1970.0,809.0,C
040280320,36000,1994,2,1970.0,809.0,C
040280320,45900,1989,2,1970.0,809.0,C
040280330,45000,2003,1,1970.0,626.0,C
040280330,775000,2004,1,1970.0,626.0,C
040280330,2400000,2007,1,1970.0,626.0,C
040280340,140000,1993,2,1970.0,754.0,C
040280340,2400000,2007,2,1970.0,754.0,C
040280340,248000,2002,2,1970.0,754.0,C
040280340,140000,1993,2,1970.0,754.0,C
040280350,37500,1994,2,1970.0,858.0,C
040280350,48950,1982,2,1970.0,858.0,C
040280350,154000,2015,2,1970.0,858.0,C
040280360,49500,1990,2,1970.0,809.0,C
040280360,48950,1982,2,1970.0,809.0,C
040280360,63000,2002,2,1970.0,809.0,C
040280360,45000,1999,2,1970.0,809.0,C
040280360,140000,2011,2,1970.0,809.0,C
040280400,31000,2002,1,1970.0,559.0,C
040280400,26000,1997,1,1970.0,559.0,C
040280400,2400000,2007,1,1970.0,559.0,C
040280400,37500,1989,1,1970.0,559.0,C
040280400,775000,2004,1,1970.0,559.0,C
040280500,48950,1983,2,1970.0,809.0,C
040280500,170000,2020,2,1970.0,809.0,C
040280500,49900,1985,2,1970.0,809.0,C
040280600,2400000,2007,2,1970.0,858.0,C
040280600,46000,1989,2,1970.0,858.0,C
040280600,40000,1999,2,1970.0,858.0,C
040280600,775000,2004,2,1970.0,858.0,C
040280600,51000,2002,2,1970.0,858.0,C
040280600,48950,1982,2,1970.0,858.0,C
040280700,41000,1995,2,1970.0,754.0,C
040280700,140000,2009,2,1970.0,754.0,C
040280700,40500,1989,2,1970.0,754.0,C
040280800,35000,1990,1,1970.0,600.0,C
040280800,115000,2017,1,1970.0,600.0,C
040280800,40000,1989,1,1970.0,600.0,C
040280900,85500,2003,2,1970.0,809.0,C
040280900,128000,2005,2,1970.0,809.0,C
040280900,46000,1989,2,1970.0,809.0,C
040280900,52000,1985,2,1970.0,809.0,C
040280900,39000,1998,2,1970.0,809.0,C
040280900,144500,2014,2,1970.0,809.0,C
040303100,70000,2003,2,1984.0,893.0,C
040303100,69000,1984,2,1984.0,893.0,C
040303100,75000,1988,2,1984.0,893.0,C
040303101,138333,2015,2,1984.0,893.0,C
040303101,69000,1984,2,1984.0,893.0,C
040303101,125200,2012,2,1984.0,893.0,C
040303110,1,1984,1,1984.0,640.0,C
040303110,145000,2020,1,1984.0,640.0,C
040303110,76500,2003,1,1984.0,640.0,C
040303110,99000,2015,1,1984.0,640.0,C
040303110,110000,2011,1,1984.0,640.0,C
040303110,59500,1989,1,1984.0,640.0,C
040303120,52500,2001,2,1984.0,893.0,C
040303120,160000,2007,2,1984.0,893.0,C
040303120,530000,2018,2,1984.0,893.0,C
040303130,74000,1989,2,1984.0,893.0,C
040303130,530000,2018,2,1984.0,893.0,C
040303130,50000,1999,2,1984.0,893.0,C
040303130,70000,2003,2,1984.0,893.0,C
040303130,160000,2007,2,1984.0,893.0,C
040303140,69000,1984,2,1984.0,893.0,C
040303140,135000,2015,2,1984.0,893.0,C
040303150,95000,2015,1,1984.0,640.0,C
040303150,145000,2020,1,1984.0,640.0,C
040303160,71000,2000,3,1984.0,1204.0,C
040303160,76000,1984,3,1984.0,1204.0,C
040303170,137500,2005,3,1984.0,1204.0,C
040303170,72000,1997,3,1984.0,1204.0,C
040303170,137500,2005,3,1984.0,1204.0,C
040303170,165000,2015,3,1984.0,1204.0,C
040303180,140000,2015,2,1984.0,893.0,C
040303180,69000,1984,2,1984.0,893.0,C
040303180,182000,2020,2,1984.0,893.0,C
040303180,267000,2014,2,1984.0,893.0,C
040303180,175000,2019,2,1984.0,893.0,C
040303180,49500,1999,2,1984.0,893.0,C
040303190,107000,2003,2,1984.0,893.0,C
040303190,69000,1984,2,1984.0,893.0,C
040303190,122000,2012,2,1984.0,893.0,C
040303200,85000,2003,2,1984.0,893.0,C
040303200,85000,2003,2,1984.0,893.0,C
040303200,50800,1997,2,1984.0,893.0,C
040303200,69000,1984,2,1984.0,893.0,C
040303201,78000,1993,2,1984.0,893.0,C
040303201,115250,2004,2,1984.0,893.0,C
040303210,139000,2005,3,1984.0,1204.0,C
040303210,76000,1984,3,1984.0,1204.0,C
040303220,72750,1999,3,1984.0,1204.0,C
040303220,88500,1991,3,1984.0,1204.0,C
040303220,82206,1988,3,1984.0,1204.0,C
040303230,70000,1989,2,1984.0,893.0,C
040303230,52530,1999,2,1984.0,893.0,C
040303230,75000,1984,2,1984.0,893.0,C
040303240,42500,1996,2,1984.0,893.0,C
040303240,56500,2002,2,1984.0,893.0,C
040303250,50000,1999,2,1984.0,893.0,C
040303250,489000,2020,2,1984.0,893.0,C
040303250,75000,1985,2,1984.0,893.0,C
040303250,100000,2003,2,1984.0,893.0,C
040303260,100000,2003,2,1984.0,893.0,C
040303260,489000,2020,2,1984.0,893.0,C
040303260,51500,1997,2,1984.0,893.0,C
040303260,58000,1994,2,1984.0,893.0,C
040303270,105000,2003,2,1984.0,893.0,C
040303270,75000,1986,2,1984.0,893.0,C
040303270,1,1984,2,1984.0,893.0,C
040303270,489000,2020,2,1984.0,893.0,C
040303280,47500,1996,2,1984.0,893.0,C
040303280,75000,1986,2,1984.0,893.0,C
040303280,50000,1999,2,1984.0,893.0,C
040303280,105000,2004,2,1984.0,893.0,C
040303290,183000,2023,2,1984.0,893.0,C
040303290,75000,1986,2,1984.0,893.0,C
040303290,1,1984,2,1984.0,893.0,C
040303290,255000,2024,2,1984.0,893.0,C
040303290,101050,2003,2,1984.0,893.0,C
040303300,69000,1984,2,1984.0,893.0,C
040303300,52500,1998,2,1984.0,893.0,C
040303301,48300,1997,2,1984.0,893.0,C
040303301,75000,1986,2,1984.0,893.0,C
040303301,177500,2020,2,1984.0,893.0,C
040303310,75000,1985,2,1984.0,893.0,C
040303310,122000,2010,2,1984.0,893.0,C
040303310,51000,1999,2,1984.0,893.0,C
040303310,118000,2004,2,1984.0,893.0,C
040303310,104000,2003,2,1984.0,893.0,C
040303320,69000,1984,2,1984.0,893.0,C
040303320,50000,2000,2,1984.0,893.0,C
040303330,75000,1986,2,1984.0,893.0,C
040303330,48800,1997,2,1984.0,893.0,C
040303340,75000,1986,2,1984.0,893.0,C
040303340,50000,2000,2,1984.0,893.0,C
040303340,122600,2012,2,1984.0,893.0,C
040303340,138333,2015,2,1984.0,893.0,C
040303350,70000,2003,2,1984.0,893.0,C
040303350,50000,1996,2,1984.0,893.0,C
040303350,75000,1986,2,1984.0,893.0,C
040303360,49500,1999,2,1984.0,893.0,C
040303360,75000,1986,2,1984.0,893.0,C
040303370,110000,2004,2,1984.0,893.0,C
040303370,75000,1986,2,1984.0,893.0,C
040303370,99500,2003,2,1984.0,893.0,C
040303370,168000,2017,2,1984.0,893.0,C
040303370,1,1985,2,1984.0,893.0,C
040303370,170000,2006,2,1984.0,893.0,C
040303380,50000,2000,2,1984.0,893.0,C
040303380,75000,1991,2,1984.0,893.0,C
040303390,93000,2003,2,1984.0,893.0,C
040303390,56000,2003,2,1984.0,893.0,C
040303390,75000,1985,2,1984.0,893.0,C
040303390,53000,1996,2,1984.0,893.0,C
040303390,155000,2009,2,1984.0,893.0,C
040303400,9000,1994,2,1984.0,893.0,C
040303400,78000,1987,2,1984.0,893.0,C
040303400,530000,2018,2,1984.0,893.0,C
040303400,142000,2008,2,1984.0,893.0,C
040303401,165000,2006,2,1984.0,893.0,C
040303401,1,1985,2,1984.0,893.0,C
040303401,145000,2014,2,1984.0,893.0,C
040303401,75000,1986,2,1984.0,893.0,C
040303401,138333,2015,2,1984.0,893.0,C
040303410,82450,2003,2,1984.0,893.0,C
040303410,73000,1986,2,1984.0,893.0,C
040303410,48000,1996,2,1984.0,893.0,C
040303410,50900,1998,2,1984.0,893.0,C
040303420,51000,1999,2,1984.0,893.0,C
040303420,75000,1986,2,1984.0,893.0,C
040303430,120000,2009,2,1984.0,893.0,C
040303430,160000,2016,2,1984.0,893.0,C
040303430,300000,2024,2,1984.0,893.0,C
040303430,75000,1985,2,1984.0,893.0,C
040303430,50000,1998,2,1984.0,893.0,C
040303430,78500,1989,2,1984.0,893.0,C
040303430,132000,2012,2,1984.0,893.0,C
040303440,77000,1989,2,1984.0,893.0,C
040303440,70000,2003,2,1984.0,893.0,C
040303440,75000,1985,2,1984.0,893.0,C
040303500,69000,1984,2,1984.0,893.0,C
040303600,225000,2022,2,1984.0,893.0,C
040303600,69500,1991,2,1984.0,893.0,C
040303600,69000,1984,2,1984.0,893.0,C
040303600,105000,2004,2,1984.0,893.0,C
040303700,149000,2017,2,1984.0,893.0,C
040303700,49500,1997,2,1984.0,893.0,C
040303700,267000,2014,2,1984.0,893.0,C
040303700,75000,1988,2,1984.0,893.0,C
040303700,142500,2015,2,1984.0,893.0,C
040303800,69000,1984,2,1984.0,893.0,C
040303800,70000,2003,2,1984.0,893.0,C
040303800,75000,1988,2,1984.0,893.0,C
040303800,50000,1999,2,1984.0,893.0,C
040303900,69000,1984,2,1984.0,893.0,C
040303900,63500,1995,2,1984.0,893.0,C
040304100,135000,2010,2,1965.0,890.0,C
040304100,54000,2000,2,1965.0,890.0,C
040304100,44330,1999,2,1965.0,890.0,C
040304100,52500,1985,2,1965.0,890.0,C
040304101,55000,1985,3,1965.0,978.0,C
040304101,50000,1991,3,1965.0,978.0,C
040304101,2600000,2024,3,1965.0,978.0,C
040304110,53000,1984,2,1965.0,909.0,C
040304110,48000,1999,2,1965.0,909.0,C
040304120,48000,2000,2,1965.0,904.0,C
040304120,59745,1989,2,1965.0,904.0,C
040304120,1,1986,2,1965.0,904.0,C
040304130,52500,1991,2,1965.0,966.0,C
040304130,2600000,2024,2,1965.0,966.0,C
040304130,52500,1984,2,1965.0,966.0,C
040304140,53000,1984,2,1965.0,978.0,C
040304140,52500,1991,2,1965.0,978.0,C
040304140,2600000,2024,2,1965.0,978.0,C
040304150,67000,2002,2,1965.0,882.0,C
040304150,117000,2005,2,1965.0,882.0,C
040304150,35000,1997,2,1965.0,882.0,C
040304150,51500,1985,2,1965.0,882.0,C
040304160,44000,2000,2,1965.0,969.0,C
040304160,51500,1986,2,1965.0,969.0,C
040304160,60000,2002,2,1965.0,969.0,C
040304170,49000,1991,2,1965.0,906.0,C
040304170,2600000,2024,2,1965.0,906.0,C
040304170,53000,1985,2,1965.0,906.0,C
040304180,2600000,2024,2,1965.0,920.0,C
040304180,51500,1985,2,1965.0,920.0,C
040304180,55000,1991,2,1965.0,920.0,C
040304190,54400,1985,2,1965.0,964.0,C
040304190,60000,2002,2,1965.0,964.0,C
040304190,46500,1994,2,1965.0,964.0,C
040304200,51000,1985,2,1965.0,948.0,C
040304200,51000,2001,2,1965.0,948.0,C
040304200,158000,2018,2,1965.0,948.0,C
040304201,2600000,2024,2,1965.0,987.0,C
040304201,50000,1991,2,1965.0,987.0,C
040304201,53000,1985,2,1965.0,987.0,C
040304210,215500,2023,2,1965.0,906.0,C
040304210,51250,2001,2,1965.0,906.0,C
040304210,110000,2005,2,1965.0,906.0,C
040304210,56900,1985,2,1965.0,906.0,C
040304210,1,1984,2,1965.0,906.0,C
040304220,129000,2009,2,1965.0,920.0,C
040304220,1,1984,2,1965.0,920.0,C
040304220,54000,1985,2,1965.0,920.0,C
040304220,51500,2002,2,1965.0,920.0,C
040304230,50500,2000,2,1965.0,964.0,C
040304230,132500,2012,2,1965.0,964.0,C
040304230,55000,1985,2,1965.0,964.0,C
040304230,85000,2003,2,1965.0,964.0,C
040304230,137500,2013,2,1965.0,964.0,C
040304230,51000,1992,2,1965.0,964.0,C
040304240,53500,1984,2,1965.0,987.0,C
040304240,55000,2001,2,1965.0,987.0,C
040304240,82500,2003,2,1965.0,987.0,C
040304250,185000,2021,2,1965.0,906.0,C
040304250,136000,2006,2,1965.0,906.0,C
040304250,55000,1989,2,1965.0,906.0,C
040304250,53000,1984,2,1965.0,906.0,C
040304250,50000,2000,2,1965.0,906.0,C
040304250,48000,1998,2,1965.0,906.0,C
040304260,48000,1996,2,1965.0,920.0,C
040304260,57000,1989,2,1965.0,920.0,C
040304270,1,1991,2,1965.0,964.0,C
040304270,51000,1991,2,1965.0,964.0,C
040304270,2600000,2024,2,1965.0,964.0,C
040304280,56000,1984,2,1965.0,987.0,C
040304280,2600000,2024,2,1965.0,987.0,C
040304280,50000,1991,2,1965.0,987.0,C
040304290,2600000,2024,2,1965.0,839.0,C
040304290,100000,2005,2,1965.0,839.0,C
040304290,118500,2011,2,1965.0,839.0,C
040304290,53250,2001,2,1965.0,839.0,C
040304290,48000,1986,2,1965.0,839.0,C
040304300,200000,2022,2,1965.0,909.0,C
040304300,37420,1998,2,1965.0,909.0,C
040304300,53000,1985,2,1965.0,909.0,C
040304300,50000,1991,2,1965.0,909.0,C
040304301,75000,2003,2,1965.0,849.0,C
040304301,54000,1985,2,1965.0,849.0,C
040304301,1,1984,2,1965.0,849.0,C
040304301,52500,2001,2,1965.0,849.0,C
040304310,139900,2008,2,1965.0,970.0,C
040304310,140000,2015,2,1965.0,970.0,C
040304310,49500,2000,2,1965.0,970.0,C
040304310,134000,2013,2,1965.0,970.0,C
040304310,52500,1985,2,1965.0,970.0,C
040304310,1,1984,2,1965.0,970.0,C
040304310,105500,2004,2,1965.0,970.0,C
040304320,185000,2021,3,1965.0,909.0,C
040304320,136000,2007,3,1965.0,909.0,C
040304320,44000,2000,3,1965.0,909.0,C
040304320,53500,1990,3,1965.0,909.0,C
040304330,55000,1991,2,1965.0,918.0,C
040304330,54000,1985,2,1965.0,918.0,C
040304330,2600000,2024,2,1965.0,918.0,C
040304340,50000,1990,2,1965.0,966.0,C
040304340,44000,2000,2,1965.0,966.0,C
040304340,88000,2005,2,1965.0,966.0,C
040304340,56000,1985,2,1965.0,966.0,C
040304340,140000,2015,2,1965.0,966.0,C
040304350,159000,2006,2,1965.0,989.0,C
040304350,150000,2015,2,1965.0,989.0,C
040304350,1,1984,2,1965.0,989.0,C
040304350,56000,1986,2,1965.0,989.0,C
040304350,53500,2000,2,1965.0,989.0,C
040304360,67000,2003,2,1965.0,909.0,C
040304360,140000,2015,2,1965.0,909.0,C
040304360,1,1984,2,1965.0,909.0,C
040304360,56000,1985,2,1965.0,909.0,C
040304360,135000,2012,2,1965.0,909.0,C
040304360,112000,2004,2,1965.0,909.0,C
040304370,135000,2010,2,1965.0,918.0,C
040304370,51000,2000,2,1965.0,918.0,C
040304370,50000,1989,2,1965.0,918.0,C
040304370,52200,1984,2,1965.0,918.0,C
040304370,115000,2006,2,1965.0,918.0,C
040304380,55500,1985,2,1965.0,966.0,C
040304380,1,1984,2,1965.0,966.0,C
040304380,56000,2000,2,1965.0,966.0,C
040304380,134000,2009,2,1965.0,966.0,C
040304390,53500,1985,2,1965.0,989.0,C
040304390,2600000,2024,2,1965.0,989.0,C
040304390,50000,1991,2,1965.0,989.0,C
040304400,1,1984,2,1965.0,904.0,C
040304400,53000,1985,2,1965.0,904.0,C
040304400,135000,2015,2,1965.0,904.0,C
040304401,1,1984,2,1965.0,909.0,C
040304401,60000,2002,2,1965.0,909.0,C
040304401,58000,1985,2,1965.0,909.0,C
040304410,53500,2001,2,1965.0,918.0,C
040304410,54000,1985,2,1965.0,918.0,C
040304410,76000,2003,2,1965.0,918.0,C
040304410,137000,2015,2,1965.0,918.0,C
040304410,58000,1986,2,1965.0,918.0,C
040304420,112500,2006,2,1965.0,966.0,C
040304420,47000,1994,2,1965.0,966.0,C
040304420,48500,1999,2,1965.0,966.0,C
040304420,53700,1985,2,1965.0,966.0,C
040304430,58500,1985,2,1965.0,989.0,C
040304430,140000,2015,2,1965.0,989.0,C
040304430,48000,1990,2,1965.0,989.0,C
040304500,115000,2005,2,1965.0,966.0,C
040304500,45000,1993,2,1965.0,966.0,C
040304500,73200,2002,2,1965.0,966.0,C
040304500,29214,1993,2,1965.0,966.0,C
040304500,47000,1998,2,1965.0,966.0,C
040304600,60000,2002,2,1965.0,978.0,C
040304600,42850,1998,2,1965.0,978.0,C
040304600,55000,1989,2,1965.0,978.0,C
040304700,50000,1991,2,1965.0,909.0,C
040304700,54500,1985,2,1965.0,909.0,C
040304700,2600000,2024,2,1965.0,909.0,C
040304800,2600000,2024,2,1965.0,904.0,C
040304800,54500,1985,2,1965.0,904.0,C
040304800,50000,1991,2,1965.0,904.0,C
040304900,126250,2011,2,1965.0,966.0,C
040304900,56000,1984,2,1965.0,966.0,C
040304900,78000,2003,2,1965.0,966.0,C
